rs_id,qi_id,rs_name,qi_name,rs_filename,qi_filename,same_filename
136572,10998,"Merk van Sauslepel","S2005/76 - Sauce ladle, Sauslepel",U0507605.tif,s0507601.jpg,
136564,10996,"Merk van Boterschep","S2005/74 - Botermes, Butter knife",U0507403.tif,u0507404b.jpg,
136563,10996,"Merk van Boterschep","S2005/74 - Botermes, Butter knife",U0507402.tif,u0507404b.jpg,
136562,10996,"Merk van Boterschep","S2005/74 - Botermes, Butter knife",U0507401.tif,u0507404b.jpg,
136561,10995,"Merk van Suikerstrooilepel","S2005/73 - Sugar sifter, Suikerstrooilepel",U0507303.tif,s0507301.jpg,
136560,10995,"Merk van Suikerstrooilepel","S2005/73 - Sugar sifter, Suikerstrooilepel",U0507302.tif,s0507301.jpg,
136559,10995,"Merk van Suikerstrooilepel","S2005/73 - Sugar sifter, Suikerstrooilepel",U0507301.tif,s0507301.jpg,
136557,10994,"Merk van Suikerstrooilepel","S2005/72 - Sugar sifter, Suikerstrooilepel",U0507201.tif,s0507201.jpg,
136558,10994,"Merk van Suikerstrooilepel","S2005/72 - Sugar sifter, Suikerstrooilepel",U0507202.tif,s0507201.jpg,
136391,11716,"Merk van mosterdpot","S2005/119B - Mosterdpot",U05119B2.tif,s0511901.jpg,
136390,11716,"Merk van mosterdpot","S2005/119B - Mosterdpot",U05119B1.tif,s0511901.jpg,
136389,11713,"Merk van mosterdpot","S2005/119A - Mosterdpot",U05119A2.tif,s0511901.jpg,
136388,11713,"Merk van mosterdpot","S2005/119A - Mosterdpot",U05119A1.tif,s0511901.jpg,
136527,10948,"Merk van Zes koffielepels","S2005/61 - Six coffee spoons, Zes koffielepels",U0506102.tif,s0506101.jpg,
136526,10948,"Merk van Zes koffielepels","S2005/61 - Six coffee spoons, Zes koffielepels",U0506101.tif,s0506101.jpg,
136544,10954,"Merk van Pollepel","S2005/67 - Soeplepel, Soup ladle",U0506703.tif,u0506701.jpg,
136543,10954,"Merk van Pollepel","S2005/67 - Soeplepel, Soup ladle",U0506702.tif,u0506701.jpg,
136542,10954,"Merk van Pollepel","S2005/67 - Soeplepel, Soup ladle",U0506701.tif,u0506701.jpg,X
136533,10950,"Merk van Groentekom met bain-marie en dekselklok","S2005/63 - Groentekom met bain-marie en dekselklok, Vegetable bowl with bain-marie and cover",U0506302.tif,u0506302.jpg,X
136532,10950,"Merk van Groentekom met bain-marie en dekselklok","S2005/63 - Groentekom met bain-marie en dekselklok, Vegetable bowl with bain-marie and cover",U0506301.tif,u0506302.jpg,
136360,12355,"Merken van Groentekom","S2005/63A - Groentekom, Vegetable bowl",U05063A1tif.tif,s0506301.jpg,
136539,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506406.tif,u0506405.jpg,
136538,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506405.tif,u0506405.jpg,X
136537,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506404.tif,u0506405.jpg,
136536,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506403.tif,u0506405.jpg,
136535,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506402.tif,u0506405.jpg,
136534,10951,"Merk van Groentekom met deksel","S2005/64 - Groentekom met deksel, Vegetable bowl with cover",U0506401.tif,u0506405.jpg,
136548,10955,"Merk van Ragoutlepel","S2005/68 - Ragout spoon, Ragoutlepel",U0506804.tif,u0506802.jpg,
136547,10955,"Merk van Ragoutlepel","S2005/68 - Ragout spoon, Ragoutlepel",U0506803.tif,u0506802.jpg,
136546,10955,"Merk van Ragoutlepel","S2005/68 - Ragout spoon, Ragoutlepel",U0506802.tif,u0506802.jpg,X
136545,10955,"Merk van Ragoutlepel","S2005/68 - Ragout spoon, Ragoutlepel",U0506801.tif,u0506802.jpg,
136363,10992,"Merk van Visdienvork","S2005/70B - Fish fork, Visdienvork",U05070B1.tif,s0507001.jpg,
136362,10991,"Merk van Visschep","S2005/70A - Fish slice, Visspaan",U05070A1.tif,s0507001.jpg,
136624,11219,"Merk van Melkpotje","S2005/102 - Melkkan, Milk jug",U0510202.tif,s0510201.jpg,
136623,11219,"Merk van Melkpotje","S2005/102 - Melkkan, Milk jug",U0510201.tif,s0510201.jpg,
136552,10956,"Merk van Aspergetang","S2005/69 - Asparagus tong, Aspergetang",U0506904.tif,u0506904.jpg,X
136549,10956,"Merk van Aspergetang","S2005/69 - Asparagus tong, Aspergetang",U0506901.tif,u0506904.jpg,
136553,10956,"Merk van Aspergetang","S2005/69 - Asparagus tong, Aspergetang",U0506905.tif,u0506904.jpg,
136551,10956,"Merken van Aspergetang","S2005/69 - Asparagus tong, Aspergetang",U0506903.tif,u0506904.jpg,
136550,10956,"Merk van Aspergetang","S2005/69 - Asparagus tong, Aspergetang",U0506902.tif,u0506904.jpg,
136556,10993,"Merk van Mergboor","S2005/71 - Marrow scoop, Mergboor",U0507103.tif,s0507101.jpg,
136555,10993,"Merk van Mergboor","S2005/71 - Marrow scoop, Mergboor",U0507102.tif,s0507101.jpg,
136554,10993,"Merk van Mergboor","S2005/71 - Marrow scoop, Mergboor",U0507101.tif,s0507101.jpg,
136531,10949,"Merk van Groentekom met deksel","S2005/62 - Groentekom met deksel, Vegetable bowl with cover",U0506204.tif,u0506201.jpg,
136529,10949,"Merk van Groentekom met deksel","S2005/62 - Groentekom met deksel, Vegetable bowl with cover",U0506202.tif,u0506201.jpg,
136528,10949,"Merken van Groentekom met deksel","S2005/62 - Groentekom met deksel, Vegetable bowl with cover",U0506201.tif,u0506201.jpg,X
136530,10949,"Merk van Groentekom met deksel","S2005/62 - Groentekom met deksel, Vegetable bowl with cover",U0506203.tif,u0506201.jpg,
136512,10942,"Merk van Theepot","S2005/55 - Teapot, Theepot",U0505504.tif,u0505503.jpg,
136511,10942,"Merk van Theepot","S2005/55 - Teapot, Theepot",U0505503.tif,u0505503.jpg,X
136509,10942,"Merk van Theepot","S2005/55 - Teapot, Theepot",U0505501.tif,u0505503.jpg,
136510,10942,"Merk van Theepot","S2005/55 - Teapot, Theepot",U0505502.tif,u0505503.jpg,
136518,10944,"Merk van Koffiepot","S2005/57 - Koffiepot",U0505702.tif,u0505703.jpg,
136517,10944,"Merk van Koffiepot","S2005/57 - Koffiepot",U0505701.tif,u0505703.jpg,
136541,10952,"Merken van Bain-marie schotel","S2005/65 - Bain-marie , Bain-mariepan",U0506502.tif,s0506501.jpg,
136540,10952,"Merken van Bain-marie schotel","S2005/65 - Bain-marie , Bain-mariepan",U0506501.tif,s0506501.jpg,
136525,10946,"Merk van Sauskom","S2005/59 - Sauce boat, Sauskom",U0505904.tif,u0505901.jpg,
136523,10946,"Merk van Sauskom","S2005/59 - Sauce boat, Sauskom",U0505902.tif,u0505901.jpg,
136524,10946,"Merk van Sauskom","S2005/59 - Sauce boat, Sauskom",U0505903.tif,u0505901.jpg,
136522,10946,"Merk van Sauskom","S2005/59 - Sauce boat, Sauskom",U0505901.tif,u0505901.jpg,X
136502,10934,"Merk van Snuiter of domper","S2005/49 - Domper, Extinguisher",U0504902.tif,u0504902.jpg,X
136501,10934,"Merk van Snuiter of domper","S2005/49 - Domper, Extinguisher",U0504901.tif,u0504902.jpg,
136258,10925,"Schaartje met ketting","S2005/40 - Schaartje met ketting, Scissor with chain",T0504001.tif,s0504001.jpg,
136485,10925,"Merk van Schaartje met ketting","S2005/40 - Schaartje met ketting, Scissor with chain",U0504003.tif,s0504001.jpg,
136484,10925,"Merk van Schaartje met ketting","S2005/40 - Schaartje met ketting, Scissor with chain",U0504001.tif,s0504001.jpg,
136463,10914,"Merken van Mosterdlepel","S2005/31 - Mosterdlepel, Mustard spoon",U0503103.tif,u0503103.jpg,X
136462,10914,"Merken van Mosterdlepel","S2005/31 - Mosterdlepel, Mustard spoon",U0503102.tif,u0503103.jpg,
136479,10920,"Merk van Zakinktpot","S2005/37 - Inkwell, Zakinktpot",U0503702.tif,t0503701.jpg,
136478,10920,"Merk van Zakinktpot","S2005/37 - Inkwell, Zakinktpot",U0503701.tif,t0503701.jpg,
136477,10919,"Merk van Nootmuskaatrasp","S2005/36 - Nootmuskaatrasp, Nutmeg grater",U0503603.tif,u0503601.jpg,
136476,10919,"Merk van Nootmuskaatrasp","S2005/36 - Nootmuskaatrasp, Nutmeg grater",U0503602.tif,u0503601.jpg,
136473,10918,"Merk van Snuifdoos","S2005/35 - Snuffbox, Snuifdoos",U0503502.tif,s0503501.jpg,
136474,10918,"Merk van Snuifdoos","S2005/35 - Snuffbox, Snuifdoos",U0503503.tif,s0503501.jpg,
136472,10918,"Merk van Snuifdoos","S2005/35 - Snuffbox, Snuifdoos",U0503501.tif,s0503501.jpg,
136490,10927,"Merk van Theezeeflepel","S2005/42 - Strainer spoon, Theezeeflepel",U0504203.tif,s0504201.jpg,
136489,10927,"Merk van Theezeeflepel","S2005/42 - Strainer spoon, Theezeeflepel",U0504202.tif,s0504201.jpg,
136488,10927,"Merk van Theezeeflepel","S2005/42 - Strainer spoon, Theezeeflepel",U0504201.tif,s0504201.jpg,
136521,10945,Maraboutkoffiekan,"S2005/58 - Marabout coffeepot, Maraboutkoffiekan",U0505802.tif,s0505801.jpg,
136520,10945,Maraboutkoffiekan,"S2005/58 - Marabout coffeepot, Maraboutkoffiekan",U0505801.tif,s0505801.jpg,
136516,10943,"Merk van Tuitzeef met splitpen","S2005/56 - Tuitzeef met splitpen",U0505602.tif,s0505601.jpg,
136354,11729,,"S2005/56A - Tuitzeefje",U05056A1.tif,s0505601.jpg,
136515,10943,"Merk van Tuitzeef met splitpen","S2005/56 - Tuitzeef met splitpen",U0505601.tif,s0505601.jpg,
136481,10924,"Merk van Suikertang","S2005/39 - Sugar tong, Suikertang",U0503902.tif,u0503902.jpg,X
136480,10924,"Merken van Suikertang","S2005/39 - Sugar tong, Suikertang",U0503901.tif,u0503902.jpg,
136482,10924,"Merk van Suikertang","S2005/39 - Sugar tong, Suikertang",U0503903.tif,u0503902.jpg,
136483,10924,"Merk van Suikertang","S2005/39 - Sugar tong, Suikertang",U0503904.tif,u0503902.jpg,
136508,10938,"Merk van Komfoor","S2005/53 - Brazier, Komfoor",U0505303.tif,s0505301.jpg,
136506,10938,"Merk van Komfoor","S2005/53 - Brazier, Komfoor",U0505301.tif,s0505301.jpg,
136507,10938,"Merk van Komfoor","S2005/53 - Brazier, Komfoor",U0505302.tif,s0505301.jpg,
136505,10936,"Merk van Suikergoedschaaltje","S2005/51 - Bonbonbakje, Sweetmeat dish",U0505103.tif,u0505101.jpg,
136503,10936,"Merk van Suikergoedschaaltje","S2005/51 - Bonbonbakje, Sweetmeat dish",U0505101.tif,u0505101.jpg,X
136504,10936,"Merk van Suikergoedschaaltje","S2005/51 - Bonbonbakje, Sweetmeat dish",U0505102.tif,u0505101.jpg,
136499,10933,"Merk van Blaker","S2005/48 - Blaker, Chamberstick",U0504802.tif,s0504801.jpg,
136500,10933,"Merk van Blaker","S2005/48 - Blaker, Chamberstick",U0504803.tif,s0504801.jpg,
136498,10933,"Merk van Blaker","S2005/48 - Blaker, Chamberstick",U0504801.tif,s0504801.jpg,
136495,10931,"Merk van Pijpenwroeter","S2005/46 - Pijpenwroeter, Pipe cleaner",U0504601.tif,s0504601.jpg,
136496,10931,"Merk van Pijpenwroeter","S2005/46 - Pijpenwroeter, Pipe cleaner",U0504602.tif,s0504601.jpg,
136497,10932,"Merk van Breipenhouder","S2005/47 - Naaldenkoker, Needle case, Porte-aiguilles, Strichnadelbehälter",U0504701.tif,s0504701.jpg,
136494,10930,"Merk van Naaldenkoker","S2005/45 - Naaldenkoker, Needle holster",U0504504.tif,u0504501.jpg,
136493,10930,"Merk van Naaldenkoker","S2005/45 - Naaldenkoker, Needle holster",U0504503.tif,u0504501.jpg,
136492,10930,"Merk van Naaldenkoker","S2005/45 - Naaldenkoker, Needle holster",U0504502.tif,u0504501.jpg,
136491,10930,"Merk van Naaldenkoker","S2005/45 - Naaldenkoker, Needle holster",U0504501.tif,u0504501.jpg,X
136344,10923,"Merk van Puntbeschermer voor breinaalden ","S2005/38B - Puntbeschermer voor breinaalden",U05038B1.tif,s0503801.jpg,
136343,10922,"Merk van Puntbeschermer voor Puntnaald","S2005/38A - Puntbeschermer voor breinaald",U05038A1.tif,s0503801.jpg,
136471,10917,"Merk van Potje","S2005/34 - Pot (inkpot?), Potje (inktpotje ?)",U0503401.tif,s0503401.jpg,
136340,10912,"Merk van Zoutvat","S2005/29B - Salt, Zoutvat",U05029B3.tif,s0502901.jpg,
136339,10912,,"S2005/29B - Salt, Zoutvat",U05029B2.tif,s0502901.jpg,
136337,10911,"Merk van Mosterdpot","S2005/29A - Mosterdpot, Mustard pot",U05029A2.tif,s0502901.jpg,
136336,10911,"Merk van Mosterdpot","S2005/29A - Mosterdpot, Mustard pot",U05029A1.tif,s0502901.jpg,
136467,10915,"Merk van Kluwenbakje","S2005/32 - Kluwenbakje, String dispenser",U0503204.tif,u0503201.jpg,
136465,10915,"Merk van Kluwenbakje","S2005/32 - Kluwenbakje, String dispenser",U0503202.tif,u0503201.jpg,
136464,10915,"Merken van Kluwenbakje","S2005/32 - Kluwenbakje, String dispenser",U0503201.tif,u0503201.jpg,X
136466,10915,"Merk van Kluwenbakje","S2005/32 - Kluwenbakje, String dispenser",U0503203.tif,u0503201.jpg,
136470,10916,"Merk van Bekerjte","S2005/33 - Beaker, Bekertje",U0503303.tif,s0503301.jpg,
136469,10916,"Merk van Bekerjte","S2005/33 - Beaker, Bekertje",U0503302.tif,s0503301.jpg,
136468,10916,"Merk van Bekerjte","S2005/33 - Beaker, Bekertje",U0503301.tif,s0503301.jpg,
136458,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503005.tif,u0503007.jpg,
136460,10913,"Merken van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503008.tif,u0503007.jpg,
136459,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503007.tif,u0503007.jpg,X
136456,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503003.tif,u0503007.jpg,
136455,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503002.tif,u0503007.jpg,
136393,10970,"Merk van mosterdpot","S2005/3 - Matrices, Matrijzen voor helmvormige stempeling",U050306.tif,s05003a1.jpg,
136454,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503001.tif,u0503007.jpg,
136457,10913,"Merk van Mosterdpot","S2005/30 - Mosterdpot, Mustard pot",U0503004.tif,u0503007.jpg,
136442,10907,"Merk van Mosterdpot","S2005/26 - Mosterdpot, Mustard pot",U0502601.tif,s0502602.jpg,
136443,10907,"Merk van Mosterdpot","S2005/26 - Mosterdpot, Mustard pot",U0502603.tif,s0502602.jpg,
136446,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502703.tif,s0502701.jpg,
136448,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502705.tif,s0502701.jpg,
136447,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502704.tif,s0502701.jpg,
136444,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502701.tif,s0502701.jpg,
136445,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502702.tif,s0502701.jpg,
136449,10908,"Merk van Mosterdpot","S2005/27 - Mosterdpot, Mustard pot",U0502706.tif,s0502701.jpg,
136441,10906,"Merk van Mosterdpot","S2005/25 - Mosterdpot, Mustard pot",U0502502.tif,u0502501.jpg,
136439,10905,"Merk van Mosterdpot","S2005/24 - Mosterdpot, Mustard pot",U0502404.tif,u0502401.jpg,
136437,10905,"Merk van Mosterdpot","S2005/24 - Mosterdpot, Mustard pot",U0502402.tif,u0502401.jpg,
136438,10905,"Merk van Mosterdpot","S2005/24 - Mosterdpot, Mustard pot",U0502403.tif,u0502401.jpg,
136436,10905,"Merk van Mosterdpot","S2005/24 - Mosterdpot, Mustard pot",U0502401.tif,u0502401.jpg,X
136329,10904,"Merk van Strooibus","S2005/23B - Caster, Strooibus","U05023b d.tif",s0502301.jpg,
136331,10904,"Merk van Strooibus","S2005/23B - Caster, Strooibus",U05023B4.tif,s0502301.jpg,
136328,10904,"Merk van Strooibus","S2005/23B - Caster, Strooibus","U05023b b.tif",s0502301.jpg,
136330,10904,"Merk van Strooibus","S2005/23B - Caster, Strooibus",U05023B1.tif,s0502301.jpg,
136325,10903,"Merk van Mosterdpot","S2005/23A - Mosterdpot, Mustard pot",U05023A2.tif,s0502301.jpg,
136327,10903,"Merk van Mosterdpot","S2005/23A - Mosterdpot, Mustard pot",U05023A4.tif,s0502301.jpg,
136326,10903,"Merk van Mosterdpot","S2005/23A - Mosterdpot, Mustard pot",U05023A3.tif,s0502301.jpg,
136324,10903,"Merk van Mosterdpot","S2005/23A - Mosterdpot, Mustard pot",U05023A1.tif,s0502301.jpg,
136427,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502005.tif,"u0502003 .jpg",
136429,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502007.tif,"u0502003 .jpg",
136425,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot","U0502003 .tif","u0502003 .jpg",X
136424,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502002.tif,"u0502003 .jpg",
136428,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502006.tif,"u0502003 .jpg",
136426,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502004.tif,"u0502003 .jpg",
136423,10899,"Merk van Mosterdpot","S2005/20 - Mosterdpot, Mustard pot",U0502001.tif,"u0502003 .jpg",
136433,10901,"Merk van Mosterdpot","S2005/22 - Mosterdpot, Mustard pot",U0502202.tif,u0502201.jpg,
136435,10901,"Merk van Mosterdpot","S2005/22 - Mosterdpot, Mustard pot",U0502204.tif,u0502201.jpg,
136434,10901,"Merk van Mosterdpot","S2005/22 - Mosterdpot, Mustard pot",U0502203.tif,u0502201.jpg,
136432,10901,"Merk van Mosterdpot","S2005/22 - Mosterdpot, Mustard pot",U0502201.tif,u0502201.jpg,X
136416,10897,"Merk van Mosterdpot","S2005/18 - Mosterdpot, Mustard pot",U0501801.tif,u0501805.jpg,
136418,10897,"Merk van Mosterdpot","S2005/18 - Mosterdpot, Mustard pot",U0501803.tif,u0501805.jpg,
136417,10897,"Merk van Mosterdpot","S2005/18 - Mosterdpot, Mustard pot",U0501802.tif,u0501805.jpg,
136419,10897,"Merk van Mosterdpot","S2005/18 - Mosterdpot, Mustard pot",U0501805.tif,u0501805.jpg,X
136431,10900,"Merk van Mosterdpot","S2005/21 - Mosterdpot, Mustard pot",U0502102.tif,s0502101.jpg,
136430,10900,"Merk van Mosterdpot","S2005/21 - Mosterdpot, Mustard pot",U0502101.tif,s0502101.jpg,
136414,10894,"Merk van Mosterdpot","S2005/17 - Mosterdpot, Mustard pot",U0501702.tif,u0501701.jpg,
136413,10894,"Merk van Mosterdpot","S2005/17 - Mosterdpot, Mustard pot",U0501701.tif,u0501701.jpg,X
136415,10894,"Merk van Mosterdpot","S2005/17 - Mosterdpot, Mustard pot",U0501703.tif,u0501701.jpg,
136420,10898,"Merk van Mosterdpot","S2005/19 - Mosterdpot, Mustard pot",U0501901.tif,u0501903.jpg,
136421,10898,"Merk van Mosterdpot","S2005/19 - Mosterdpot, Mustard pot",U0501902.tif,u0501903.jpg,
136422,10898,"Merk van Mosterdpot","S2005/19 - Mosterdpot, Mustard pot",U0501903.tif,u0501903.jpg,X
136412,10893,"Merken van Mosterdpot","S2005/16 - Mosterdpot, Mustard pot",U0501604.tif,u0501601.jpg,
136410,10893,"Merk van Mosterdpot","S2005/16 - Mosterdpot, Mustard pot",U0501602.tif,u0501601.jpg,
136411,10893,"Merk van Mosterdpot","S2005/16 - Mosterdpot, Mustard pot",U0501603.tif,u0501601.jpg,
136409,10893,"Merk van Mosterdpot","S2005/16 - Mosterdpot, Mustard pot",U0501601.tif,u0501601.jpg,X
136057,9955,"Merk van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401106.tif,t0401104.jpg,
136056,9955,"Merken van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401105.tif,t0401104.jpg,
136055,9955,"Merk van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401104.tif,t0401104.jpg,
136054,9955,"Merken van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401103.tif,t0401104.jpg,
136053,9955,"Merken van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401102.tif,t0401104.jpg,
136052,9955,"Merken van Dirigeerstok","S2004/11 - Baton, Dirigeerstok",U0401101.tif,t0401104.jpg,
136408,10892,"Merk van Mosterdpot","S2005/15 - Mosterdpot, Mustard pot",U0501503.tif,u0501501.jpg,
136407,10892,"Merk van Mosterdpot","S2005/15 - Mosterdpot, Mustard pot",U0501502.tif,u0501501.jpg,
136406,10892,"Merk van Mosterdpot","S2005/15 - Mosterdpot, Mustard pot",U0501501.tif,u0501501.jpg,X
136254,10892,Mosterdpot,"S2005/15 - Mosterdpot, Mustard pot",T0501501.tif,u0501501.jpg,
136405,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501406.tif,u0501401.jpg,
136404,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501405.tif,u0501401.jpg,
136403,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501404.tif,u0501401.jpg,
136402,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501403.tif,u0501401.jpg,
136401,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501402.tif,u0501401.jpg,
136400,10891,"Merk van Mosterdpot","S2005/14 - Mosterdpot, Mustard pot",U0501401.tif,u0501401.jpg,X
136319,10890,"Merk van Zoutvat","S2005/13B - Salt, Zoutvat",U05013B1.tif,s0501301.jpg,
136321,10890,"Merk van Zoutvat","S2005/13B - Salt, Zoutvat",U05013B3.tif,s0501301.jpg,
136320,10890,"Merk van Zoutvat","S2005/13B - Salt, Zoutvat",U05013B2.tif,s0501301.jpg,
136318,10889,"Merk van Zoutvat","S2005/13A - Salt, Zoutvat",U05013A4.tif,s0501301.jpg,
136317,10889,"Merk van Zoutvat","S2005/13A - Salt, Zoutvat",U05013A3.tif,s0501301.jpg,
136316,10889,"Merk van Zoutvat","S2005/13A - Salt, Zoutvat",U05013A2.tif,s0501301.jpg,
136315,10889,"Merk van Zoutvat","S2005/13A - Salt, Zoutvat",U05013A1.tif,s0501301.jpg,
136312,10886,"Merk van Zoutvat","S2005/12B - Salt, Zoutvat",U05012B1.tif,s0501201.jpg,
136314,10886,"Merk van Zoutvat","S2005/12B - Salt, Zoutvat",U05012B3.tif,s0501201.jpg,
136313,10886,"Merk van Zoutvat","S2005/12B - Salt, Zoutvat",U05012B2.tif,s0501201.jpg,
136309,10887,"Merk van Mosterdpot","S2005/12A - Mosterdpot, Mustard pot",U05012A1.tif,s0501201.jpg,
136311,10887,"Merk van Mosterdpot","S2005/12A - Mosterdpot, Mustard pot",U05012A3.tif,s0501201.jpg,
